Ex,Pay,Dec,Div
2018-05-18,2018-05-29,2018-05-08,0.125
2018-08-17,2018-08-27,2018-08-08,0.125
2018-11-16,2018-11-26,2018-11-06,0.125
2019-02-20,2019-02-28,,0.125
2019-05-24,2019-06-04,2019-05-07,0.1875
2019-08-15,2019-08-26,2019-08-06,0.1875
2019-11-14,2019-11-22,2019-11-05,0.1875
2020-03-02,2020-03-10,2020-02-18,0.375
2020-05-13,2020-05-21,2020-05-04,0.375
