Date,Dividends
1991-11-22,0.005
1992-11-27,0.005
1993-11-26,0.005
1994-04-26,0.0125
1994-07-19,0.0125
1994-09-26,0.0125
1994-12-29,0.0125
1995-03-30,0.025
1995-05-30,0.025
1995-08-09,0.025
1995-11-08,0.025
1995-12-26,0.025
1996-05-07,0.025
