Ex,Pay,Dec,Div
2017-11-14,2017-12-15,,0.380000000
2018-02-27,2018-03-15,2018-02-15,0.38
2018-05-30,2018-06-15,2018-04-25,0.38
2018-08-30,2018-09-14,2018-06-25,0.38
2018-11-29,2018-12-14,2018-10-11,0.38
2019-02-27,2019-03-15,2019-02-14,0.38
2019-05-02,2019-05-28,2019-03-08,0.14
2019-07-30,2019-09-13,2019-06-27,0.3
2019-11-27,2019-12-13,2019-10-10,0.3
2020-02-27,2020-03-16,2020-02-13,0.3
2020-05-28,2020-06-15,2020-04-29,0.3
2020-07-30,2020-09-15,2020-06-25,0.3
