Ex,Pay,Dec,Div
2016-06-27,2016-07-21,2016-06-10,0.9394375
2017-06-26,2017-07-20,2017-06-14,1.15124
2018-06-25,2018-07-19,2018-06-13,1.3110885
2019-06-24,2019-07-18,,1.288701
2019-09-19,2019-10-17,2019-07-09,0.3242542
2019-12-19,2020-01-16,,0.416889
2020-03-19,2020-04-16,2019-11-14,0.416736
2020-06-18,2020-07-16,2020-02-12,0.423872
