Ex,Pay,Dec,Div
2015-12-29,2016-01-04,2015-12-28,0.0428629
2016-12-28,2017-01-03,2016-12-27,0.160526
2017-12-28,2018-01-02,2017-12-27,0.1414
2018-12-28,2019-01-02,2018-12-27,0.151
2018-12-28,2019-01-02,2018-12-27,0.0239
2019-12-23,2019-12-26,2019-12-20,0.3911
