Ex,Pay,Dec,Div
2015-09-25,2015-10-06,2015-09-16,0.210000000
2016-01-13,2016-01-22,2016-01-05,0.210000000
2016-03-10,2016-04-01,2016-02-22,0.210000000
2016-06-16,2016-07-01,2016-06-08,0.210000000
2016-09-27,2016-10-07,2016-09-19,0.100000000
