Ex,Pay,Dec,Div
2016-03-30,2016-04-18,2016-02-11,0.347875000
2017-04-06,2017-04-25,2017-02-16,0.461932000
2018-04-04,2018-04-23,2018-02-16,0.505698
2019-04-04,2019-04-22,2019-02-13,0.37417
2020-04-13,2020-04-30,2020-02-25,0.386978
