Ex,Pay,Dec,Div
2016-05-10,2016-05-20,,0.907840000
2017-05-12,2017-05-23,,1.108260000
2018-05-10,2018-05-22,,1.549457
2019-05-10,2019-05-21,2019-04-08,1.881544
