Ex,Pay,Dec,Div
2019-03-06,2019-03-28,2019-02-25,0.0452
2019-06-05,2019-06-27,2019-05-06,0.0452
2019-09-04,2019-09-26,2019-08-05,0.0452
2019-11-29,2019-12-23,2019-11-04,0.0452
2020-03-04,2020-03-26,2020-02-24,0.0452
