Ex,Pay,Dec,Div
2019-05-30,2019-06-14,2019-04-11,0.7
2019-08-29,2019-09-13,2019-08-15,0.7
2019-11-27,2019-12-13,2019-10-10,0.7
2020-02-27,2020-03-13,2020-02-13,0.7
2020-05-28,2020-06-12,2020-04-09,0.7
